"project_id","sale_id","token_id","seller_id","buyer_id","payment_token","price","block_number","timestamp"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xa749e471fcb5fa5ebcd2d25dc5cbb23cc3bd1ba6a089b6effa4584fc7037fcb0","0x28f2d3805652fb5d359486dffb7d08320d403240-1874","0x2a8a737cf5cd214aade96ffb25184badc5f002ac","0x82d468bb65a40e57fb4f9ab22b46a137e1347ab2","0x0000000000000000000000000000000000000000","390000000000000000","13496659","1635300819"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xc3943a614b97142b0ed7ae60b2699c8514e3b2c3d666521febd1c31cd094256d","0x28f2d3805652fb5d359486dffb7d08320d403240-1878","0x4a8562eb27eb3f9b69db5e7a7697896593dadfbe","0x82d468bb65a40e57fb4f9ab22b46a137e1347ab2","0x0000000000000000000000000000000000000000","250000000000000000","13496697","1635301231"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x46cd66322874965c69658a554ceb3b96bca480d61b8e82a743ab1a7bf000cf07","0x28f2d3805652fb5d359486dffb7d08320d403240-1880","0xb2627dfb5227d46f74dc724ac0a6e71fe6f4e376","0xf0cf5171f1ab7b0084061f79c7626d426e2a9e32","0x0000000000000000000000000000000000000000","400000000000000000","13497609","1635313266"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x8678c305a66c79e5a79b712717537cf0c82b5231d16a10b1da6d1b83ae791c5a","0x28f2d3805652fb5d359486dffb7d08320d403240-1882","0x4e383adfad8a892cfde182eba4aef26d04be1679","0x9482a42bf92f7fca8aaf53da2f38555c6ce7265b","0x0000000000000000000000000000000000000000","220000000000000000","13496645","1635300572"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xff4aa51695e4b88699332beebb823c8f8cca8a69ef36456feae3ed1ab675f9b2","0x28f2d3805652fb5d359486dffb7d08320d403240-1883","0x4e383adfad8a892cfde182eba4aef26d04be1679","0xa5c2956f08279e3917a6371679cfc52bef7e21f1","0x0000000000000000000000000000000000000000","230000000000000000","13496937","1635304458"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x44bcc300b20771547b7b824deb02c6375c42628c868cb4d36bf1a7d3186fe564","0x28f2d3805652fb5d359486dffb7d08320d403240-1889","0xfcc22276632d619716721fbe00ef5a825b8a7871","0x2c5e9bd95da5b4980a8ae2db9f109fc4de62766d","0x0000000000000000000000000000000000000000","0","13496665","1635300850"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x182232c56293933bd368bd0045c6e8fa7db9f86998c4c5e90f133fe6863b4a9f","0x28f2d3805652fb5d359486dffb7d08320d403240-1890","0x961e0336c047e2bd565597558b5cc87fcb9c621b","0xa5c2956f08279e3917a6371679cfc52bef7e21f1","0x0000000000000000000000000000000000000000","229880000000000000","13496915","1635304201"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x7654e9ee156b3d5460f87c8542d3b8fd0880c5e6ab18cc3f694b7d8a95f6af16","0x28f2d3805652fb5d359486dffb7d08320d403240-1894","0x454ce6919ebbae8ae6ca3df2ab5f965ddfe51e88","0x329e537600e7e79f71d6800c534e5f568b12d9f3","0x0000000000000000000000000000000000000000","230000000000000000","13498976","1635331962"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xed20b647b744bd9ff4df49c69da1cbec851cfb0551d4e25a2312d7cb2267c409","0x28f2d3805652fb5d359486dffb7d08320d403240-1897","0x454ce6919ebbae8ae6ca3df2ab5f965ddfe51e88","0x7c5a280080ca597abe76ab851cd7546ff0aa202c","0x0000000000000000000000000000000000000000","240000000000000000","13497067","1635306053"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xa2863fd292fbaa8dc786d243b1e3d2c3da192c6929df1349009bd8c1616f8b4e","0x28f2d3805652fb5d359486dffb7d08320d403240-1898","0xfcc22276632d619716721fbe00ef5a825b8a7871","0x82d468bb65a40e57fb4f9ab22b46a137e1347ab2","0x0000000000000000000000000000000000000000","230000000000000000","13496739","1635301817"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x88f13058cfd65e32bad05ea0483aed64bda9bcfeec27c0a1ccfbc2b360ebd31d","0x28f2d3805652fb5d359486dffb7d08320d403240-192","0xe5a81738dcb83cbc73440f331659f362294bb7f1","0x71cdb6d8d33755834e99efe8f460a50fe459aea3","0x0000000000000000000000000000000000000000","350000000000000000","13488750","1635193877"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x71d44b4acfe780efd0a66af9f4eea747caa40a475a79cb0a97a6bb7f0867e53d","0x28f2d3805652fb5d359486dffb7d08320d403240-1923","0x4bb55e4fce1fa8b20ee1824003afeb77e4f0e699","0x187718214139073661da3d3fd13aa2cc366d8834","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","230000000000000000","13498716","1635328359"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x0f59c7b2d3004c6cbb260f98c43dd82f3419ff46901946b52fd6e616ff137ac1","0x28f2d3805652fb5d359486dffb7d08320d403240-1926","0x4c0c5679938605d3e68311028ff33d3891194956","0xf5f08ba7f46e2a86b5ef3bfd56c2097c9f4276d7","0x0000000000000000000000000000000000000000","300000000000000000","13499369","1635337475"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x4bbe40669ee381da9c9599d96982f1610cad39bc0c6f4d932814858c64c4ae72","0x28f2d3805652fb5d359486dffb7d08320d403240-1941","0xb205aeeef38a44b4f75d86d4470d5041b7351ec7","0x72165f3db87a38fecf058c8c1817a4641ec5a4a2","0x0000000000000000000000000000000000000000","230000000000000000","13497101","1635306465"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xabe563eb920aead7a68844084a0c99b444f1c7e26bfa0158608728cde72e9cf8","0x28f2d3805652fb5d359486dffb7d08320d403240-1942","0xfa45767eed5e64a64a7f5da9f33ed1962158877e","0xa5c2956f08279e3917a6371679cfc52bef7e21f1","0x0000000000000000000000000000000000000000","198000000000000000","13500259","1635349303"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xc51f6a41c0699f3105bad94666c5f98a89384a0e58e5d48c1f2ea2c51a83d65d","0x28f2d3805652fb5d359486dffb7d08320d403240-1943","0xb3d264380ffcf9e764a16ee9addd08bdcf46093f","0x6dff3e462cd2ac72acabb1c2a053e2fd6cf05759","0x0000000000000000000000000000000000000000","330000000000000000","13498574","1635326283"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xa1b1b3e462337295d41df8b60e77ca106afb32cda2a96a502215aa3bc8257386","0x28f2d3805652fb5d359486dffb7d08320d403240-1944","0xb205aeeef38a44b4f75d86d4470d5041b7351ec7","0xccdecf16bd1b552e029f57c203d3880b2c1ad630","0x0000000000000000000000000000000000000000","240000000000000000","13498486","1635325280"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xaeafc37a1fac8a216deb49a8980ad25bb9ca9f7eab9c4638beed89a275754cd8","0x28f2d3805652fb5d359486dffb7d08320d403240-1947","0x632c8bf984bdfb9ea73f69052af23bd47db8fb81","0x2311c8a1c7a31694adff5e53a3dd5cd922d806cb","0x0000000000000000000000000000000000000000","220000000000000000","13497183","1635307396"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xa867d075c917af072da13ecebcf904f5c141cf718ec22f8fe74b2fe18035b41a","0x28f2d3805652fb5d359486dffb7d08320d403240-195","0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2","0x6dff3e462cd2ac72acabb1c2a053e2fd6cf05759","0x0000000000000000000000000000000000000000","320000000000000000","13490001","1635210681"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x82f590a0c822fdddc47f04f6e2e1f185cf557d479d5a4c9b4b5876e1ae31e2f7","0x28f2d3805652fb5d359486dffb7d08320d403240-1952","0x6893e65b77a16240b6b97b13d7ac70aa4a8a0e82","0xa5c2956f08279e3917a6371679cfc52bef7e21f1","0x0000000000000000000000000000000000000000","220000000000000000","13500284","1635349724"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x92aa34b887e16a110d1a5360fa443c11563268535a86969f4b2868f43d22b98a","0x28f2d3805652fb5d359486dffb7d08320d403240-1953","0xb35d79b2e0352847e8b86b29dc901d57f29a3a60","0xd5aa5739d1b62edca74c2547bc95eda8da37182e","0x0000000000000000000000000000000000000000","239800000000000000","13497874","1635316718"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x7ea165e467e02045fee97e920baac612b1739d70c7433671e09596bde6903d82","0x28f2d3805652fb5d359486dffb7d08320d403240-1966","0xc175581b9ea0b2076b1da9a567ce5c8eaf8b3d3d","0x9482a42bf92f7fca8aaf53da2f38555c6ce7265b","0x0000000000000000000000000000000000000000","750000000000000000","13500407","1635351546"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x2e1a6a2911782ac49e289ea6776eef840484494b7e460dad285edfa9df7fd7f9","0x28f2d3805652fb5d359486dffb7d08320d403240-1984","0x3771241eaea7384cddc9dcda6a5443cf72fd36f5","0xccdecf16bd1b552e029f57c203d3880b2c1ad630","0x0000000000000000000000000000000000000000","239800000000000000","13498475","1635325159"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x9f0d02bc3dd5519e870497a5df6216f112e63345cdac48ecfd9f7d6ffe22dcf9","0x28f2d3805652fb5d359486dffb7d08320d403240-1988","0x3771241eaea7384cddc9dcda6a5443cf72fd36f5","0x8d2c9c6c5029496fd8321762b20d2529ef027c26","0x0000000000000000000000000000000000000000","200000000000000000","13504354","1635406241"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x4bb024b3b47c195e6d1114d12be3af8384df9757ebfc612f20d24187078cb086","0x28f2d3805652fb5d359486dffb7d08320d403240-1997","0xc14e3f09c3ad1a76b8ba3834f7f780cd976e3b05","0xed690606f908361c26bd2b1ad4fa31ed201dca4c","0x0000000000000000000000000000000000000000","270000000000000000","13502184","1635375885"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x34a2bf76bf370c7cc5f7d627331631a815b47a045c907baba85de440ec867fd3","0x28f2d3805652fb5d359486dffb7d08320d403240-2022","0xb38c77467bbd4b13228e236930b2a8740241f7a9","0xa1b005480a225f61a93c12028d897ac32e92e0f1","0x0000000000000000000000000000000000000000","200000000000000000","13502033","1635373546"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x49141eadcac9d3983a6782b48572fe678ca96b6b7a3a0e75f55dd02ca731c1fe","0x28f2d3805652fb5d359486dffb7d08320d403240-2024","0xb38c77467bbd4b13228e236930b2a8740241f7a9","0x328809a567b87b6123462c3062e8438bbb75c1c5","0x0000000000000000000000000000000000000000","213400000000000000","13502746","1635383771"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x4d710cb2b145fdbf06619f29e9306d7a7850be912b187d3ef1e47975ca61805d","0x28f2d3805652fb5d359486dffb7d08320d403240-2027","0x9b8ae40f4c2d6bd3397f4be65a816d643735ab77","0x076babe4bbb339697d570d950961bc103bd33fe7","0x0000000000000000000000000000000000000000","250000000000000000","13498965","1635331781"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x7668e975a5c26bf388ea91c227ceb29c760ccdbfecee905c24e3773c1ea91cbf","0x28f2d3805652fb5d359486dffb7d08320d403240-203","0x5c8081fb5dc727d45e1f104dd2df5d52aec8e26f","0x438ca4aedd7f6d363dfe15b817dcd738d82f2b66","0x0000000000000000000000000000000000000000","300000000000000000","13491307","1635228824"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x76e3f7f3641bda458d86c6cf2920deb3b818966d5d8154d771e3649ad8ad19fd","0x28f2d3805652fb5d359486dffb7d08320d403240-2045","0xb5bc66efacbdefffcc9878e6de08e1dbf80a5e5e","0xa5c2956f08279e3917a6371679cfc52bef7e21f1","0x0000000000000000000000000000000000000000","200000000000000000","13500187","1635348311"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xfe0311287e5921b3cc2c2ba7415268e282539b933c60ae9dbb27b07a98116825","0x28f2d3805652fb5d359486dffb7d08320d403240-2063","0xaa37eb2841f4d1c4b283cc21800e2616d669b0b9","0x883105d5a2a4b057f98a450693d4f2fd6705a592","0x0000000000000000000000000000000000000000","220000000000000000","13500557","1635353437"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xbdfbb0fd2cb62d684c77cf25f5502409874c8472009d0fe9e64982cce4508e98","0x28f2d3805652fb5d359486dffb7d08320d403240-2064","0xf79dfddd56f527717a763fd99cc74694c060552d","0xb05738072dc5f8576e95bcca7f8e5e330d4d22a1","0x0000000000000000000000000000000000000000","240000000000000000","13503744","1635397456"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x5c6bb96dd0f033a1bc0a741030fab716f2db0c3411ef78d4d231deaf37cc5949","0x28f2d3805652fb5d359486dffb7d08320d403240-2070","0x8951f25adcc7c3256dd9b521ed726fb587a46d52","0xa5c2956f08279e3917a6371679cfc52bef7e21f1","0x0000000000000000000000000000000000000000","200000000000000000","13500216","1635348773"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0x19b750e620b5fc1f4f012f49378d3174ff8c74a461c4eb67a436a4c1b47a49e9","0x28f2d3805652fb5d359486dffb7d08320d403240-2086","0x31a0aeb7ef65b9f795652da4fc73c6ad7bae244a","0x5513beed7a5b6888969a5b2e6d8c9ae023c3a89f","0x0000000000000000000000000000000000000000","219900000000000000","13502129","1635375047"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xce4f141059a398ea033e88c8f1c610396d830b2a4ef4929a346fe60d03536187","0x28f2d3805652fb5d359486dffb7d08320d403240-2095","0x450e921c8289f500800a17d202bdc2e8bda5108b","0x5ffd6f876fcc1fba9a1600582a006fe273a76a87","0x0000000000000000000000000000000000000000","195000000000000000","13500126","1635347505"
"0x28f2d3805652fb5d359486dffb7d08320d403240-0","0xf7d40d1f5c5534ce918a9247a286e4093e5ed7c3aface437bf20534e80c8ce2d","0x28f2d3805652fb5d359486dffb7d08320d403240-2105","0x7575c9235672f814f7cd780435045e1067b0a31d","0xa5c2956f08279e3917a6371679cfc52bef7e21f1","0x0000000000000000000000000000000000000000","220000000000000000","13501170","1635362008"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x05b13ca2b4cdf12dbfb1f73c018204dc2a6fe694205886e5a1f0675025a5bf3d","0x059edd72cd353df5106d2b9cc5ab83a52287ac3a-10","0xc7391970d642faf65fabac8f63b0d41c4481d787","0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a","0x0000000000000000000000000000000000000000","0","12745590","1625194027"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x68be79196dc90f4fb7873a82d2584804be197d6cb18a7258a85e4df421487b49","0x059edd72cd353df5106d2b9cc5ab83a52287ac3a-1000002","0x02ecd3f1ffc8392d801dcdf8b7624555b4bbadfb","0xf2068fb402d7a2b029fde57449ffb0e48dca7c08","0x0000000000000000000000000000000000000000","0","13066739","1629523149"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0xdd4457b766032a18579cdfebe60107e961b3512203d691441fb4dfd934d9e4dc","0x059edd72cd353df5106d2b9cc5ab83a52287ac3a-10","0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a","0x02ecd3f1ffc8392d801dcdf8b7624555b4bbadfb","0x0000000000000000000000000000000000000000","0","12944292","1627884439"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x3d4ef8f9d7103fe545e8b687803b34204b491c80c6ef7bb96a118af76530afe1","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000003","0xd4d8564baace86315f02e91d1afd54a5979719e3","0x3282f7a8d396fd37927a63897fa9ca98178ec480","0x0000000000000000000000000000000000000000","2000000000000000000","11918852","1614156855"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x8a5cef0d2f5fba2ab51dab7a1be3ba862233471c806c130a42f0d8c158b1f8fc","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000003","0xd2927a91570146218ed700566df516d67c5ecfab","0x542cbb57b499305021011ed7c74e68bfdf1dbf41","0x0000000000000000000000000000000000000000","1000000000000000000","11667754","1610820441"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x115da62438c43a8d09e89641ef4f56586906ad20ce41077937b9f57603b44790","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000004","0x9260ae742f44b7a2e9472f5c299aa0432b3502fa","0x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29","0x0000000000000000000000000000000000000000","990000000000000000","11667885","1610822150"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0xd8785a69b9ebab808adae83e5734458ac57c8a06693a8356fde39269246377ff","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000004","0x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29","0x139a0975ea36cec4c59447002a875749ac9c460f","0x0000000000000000000000000000000000000000","5500000000000000000","12697926","1624552508"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x84b60fca478019f86cc45080850d4b7c19e47d446d344dbb93d7700ed8b909c9","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000005","0x9260ae742f44b7a2e9472f5c299aa0432b3502fa","0x720a4fab08cb746fc90e88d1924a98104c0822cf","0x0000000000000000000000000000000000000000","690000000000000000","11675452","1610922587"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x5b5a5ba46315fd35068ed7246e9502be6142a67d9824e7b3ba15e34032251c81","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000006","0x9260ae742f44b7a2e9472f5c299aa0432b3502fa","0x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29","0x0000000000000000000000000000000000000000","990000000000000000","11667878","1610821941"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x6bd4b44efe018397f76deb53c93727d2e2014b0fd6e5d4f29fc141213e9b39ad","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000007","0xf1b65881041243cb07b9a2067014350239af4116","0x5aeedbc6b655c13950f32e5e8a0760d15bbe0afb","0x0000000000000000000000000000000000000000","550000000000000000","11903902","1613957712"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x6ccdcff48e32a2a91ead7c6d80f2eb41b5f48f8fc907cc45bdf2f61bbc4328c4","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000007","0x5aeedbc6b655c13950f32e5e8a0760d15bbe0afb","0x735506da15b78701268f66dbf6c3e8d4058097bf","0x0000000000000000000000000000000000000000","3300000000000000000","12952715","1627999318"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x6ba2013c2ae54eafd3449fe82dc0fa99715ea6a63a08303443b5c74d152072ee","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000008","0xc9ab5825ceacc38a014ecc349bd3fb8572de81d4","0xf305f90b19cf66fc2d038f92a26440b66cf858f6","0x0000000000000000000000000000000000000000","900000000000000000","11668006","1610823719"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x82325b983073d95f395b2992c1f475288878f0e337dfe0630acc93c950da4b60","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000008","0xf305f90b19cf66fc2d038f92a26440b66cf858f6","0xff4c60814adc5ee4cdf9a57e0944b1e4678ff09c","0x0000000000000000000000000000000000000000","2500000000000000000","12908948","1627400615"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x07508430deabd7ced6e30cc848d16525dcd37bb49e3d9a8aa4c97779737df6ab","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000011","0x9260ae742f44b7a2e9472f5c299aa0432b3502fa","0x3c68402d8593caa9538d1b37112488c04a971562","0x0000000000000000000000000000000000000000","1110000000000000000","11668035","1610824088"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x2a2df883d5c84a77eebf06993f7dc26e005f13105fd01d5d5602726e4f50d36d","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000011","0x8e3a9866580d636eae9e7a3130751ac1c6a8a92f","0x705200b2a465f909637b71e85a04768d3a6f46fe","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","700000000000000000","12290091","1619095705"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x9465fd35d0384a774d04bbb4c9f94dd40c0287862ab17d0749c43522ac043e39","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000011","0x3c68402d8593caa9538d1b37112488c04a971562","0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1000000000000000000","11680175","1610985333"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x9dcec4d434763dfd72edf04a0ef0ae48609fd81059da9130597d25c5e669b053","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000011","0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f","0x8e3a9866580d636eae9e7a3130751ac1c6a8a92f","0x0000000000000000000000000000000000000000","2990000000000000000","11919503","1614165619"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x0af73956f54d5332ff5cf4643dd9931a0cced026d44dddf088972d14fafa0b68","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000012","0x1de3b4839d3767335435387e7b468346ae152885","0xde1b6dd59a147a5cbd584f5ec2e0954cfecd2816","0x0000000000000000000000000000000000000000","7125000000000000000","13177624","1631004006"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x1c85b28d336695c8e02a0e818e536d48acefbd00596298063f40e5541a20d84f","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000012","0x8f1bb5c9ed94341c4274bc6b66c2b8978ed2c2c1","0x1de3b4839d3767335435387e7b468346ae152885","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","5239900000000000000","13174134","1630957274"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x789a8e8acb8dae7b8403649c58b513eea2f0f11d051936f3edf4b677cf4c9fa0","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000012","0xc9e55fd6dfc84d6acab8419062a98fcbe797d60f","0x574d479d8cf0437b440ce692dd7c8f07c4e9bbed","0x0000000000000000000000000000000000000000","1000000000000000000","12125559","1616907127"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x96fce3e7e1e51a3d51c1db0d638589119a433153521fcf17ab8082c08c0087f7","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000012","0xf983557ec70fbf1a4b1e247af7bf10247e9b69c4","0xc9e55fd6dfc84d6acab8419062a98fcbe797d60f","0x0000000000000000000000000000000000000000","500000000000000000","11798290","1612554848"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0xd9b0a5828c4779fff596a57ebd6794a49be7e41dc174afe2c0484e49e95a8104","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000015","0x7fcc3b4a05826c14afafe6830f3511e9dde48171","0x59a5493513ba2378ed57ae5ecfb8a027e9d80365","0x0000000000000000000000000000000000000000","1100000000000000000","11806387","1612662725"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0xfe60529496b2daef34eee5aeadc98b70ca8a2ff421e9feabdbe5c6524cef94d3","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000016","0x9f0004e85ab1a65d569cbd9a59a46ef0c84cf470","0x0f0eae91990140c560d4156db4f00c854dc8f09e","0x0000000000000000000000000000000000000000","1490000000000000000","12839953","1626466362"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x556c0652dfc1687d0658ada662766f3a1cabaca98b01a2d227ea466815b0d5f3","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000018","0x50f808e2876c025a2322883eb084c58528cf930d","0x59a5493513ba2378ed57ae5ecfb8a027e9d80365","0x0000000000000000000000000000000000000000","1300000000000000000","11806404","1612662887"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x0761440dfcfa5838240531fea8e54d3ca3a2b2439783ac35617c7470f1b1ab54","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000019","0x2e307ceab1b4c5f4cac508e3b13c3dbfe86a3c81","0x3fcddb0dd912e6f68927b448546cce99f22a3e31","0x0000000000000000000000000000000000000000","2000000000000000000","12125931","1616912187"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x7a8e4dc0993ebfadec536ece33602b2657070c012c0c91387d738e2771bf5d08","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000022","0xc35a5fec6be6957899e15559be252db882220b37","0x3c68402d8593caa9538d1b37112488c04a971562","0x0000000000000000000000000000000000000000","790000000000000000","11667912","1610822533"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0xe15c9d67b680eaec5b2b229e77e9827c71a40435aeb4c25b8f546ac3b1a99d8c","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000022","0x3c68402d8593caa9538d1b37112488c04a971562","0xf9b7850ee758ca9878a052aeed04f24a50531ea1","0x0000000000000000000000000000000000000000","250000000000000000","11760434","1612052894"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x2ebdd6e774d8cdef4a3853c7d8ddd8e7cb6099a2c80eb4d067d029a2019d9eb7","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000026","0x5b331eb6df00b5765894f88e54d2a87128188ec7","0xe4e55bb5118fb39ae81eaada22ec8378d56526d5","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","500000000000000000","12045494","1615842234"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x34383d33a63a1d1863f0d75449ca49ad9b3cbfcf555cd98c2821dedf7aab567d","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000026","0x53dda0a69992b87e51f0f14b1337281f09a2c8da","0x39c60bae189d4ebacb6616bb20d8c3a0abd7ea85","0x0000000000000000000000000000000000000000","600000000000000000","11668027","1610823991"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0xc38a259761cbea68bfbf4780bc75f77dec08c8e046506f460861316b6cfb48d5","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000026","0x7a97484f57d98a62b0195d79b9600624744de59c","0x5b331eb6df00b5765894f88e54d2a87128188ec7","0x0000000000000000000000000000000000000000","250000000000000000","11785479","1612384726"
"0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10","0x094076680719ec0e8abbd182a430829f4c164de5bf1c1d2564dadab50989e858","0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270-10000028","0x03ea64a5ced21e2cccfaea0aec283d0a0afe9424","0x115ab9e1dbe84030719835dd3d4b74503be8921b","0x0000000000000000000000000000000000000000","350000000000000000","11790454","1612450762"
